2.0,NBC2_spiffs_2.0.bin,https://github.com/platypus5384/NBC3Update/blob/main/spiffs/NBC2_spiffs_2.0.bin?raw=true,NBC2_partitions_2.0.bin,https://github.com/platypus5384/NBC3Update/blob/main/partitions/NBC2_partitions_2.0.bin?raw=true,NBC2_spiffs_2.0.bin,https://github.com/platypus5384/NBC3Update/blob/main/spiffs/NBC2_spiffs_2.0.bin?raw=true,
2.0b,NBC2_firmware_2.0.bin,https://github.com/platypus5384/NBC3Update/blob/main/firmware/NBC2_firmware_2.0.bin?raw=true,NBC2_partitions_2.0.bin,https://github.com/platypus5384/NBC3Update/blob/main/partitions/NBC2_partitions_2.0.bin?raw=true,NBC2_spiffs_2.0.bin,https://github.com/platypus5384/NBC3Update/blob/main/spiffs/NBC2_spiffs_2.0.bin?raw=true,
